"version","relative_path","extension","snapshot_sha256","local_sha256","status","content_relation"
"v1.0.18.1","graphite_ica_ch2_v1.0.18.1.out",".out",,"c81e6b0a49314af5616f465c43c57330c62d13483c9755357c00f6ce99fb527e","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.1","graphite_ica_ch2_v1.0.18.1.pdf",".pdf","0b59da57b193b1d14df725184e6cfcec73e43ac532aa2f617905625c568ba700","0b59da57b193b1d14df725184e6cfcec73e43ac532aa2f617905625c568ba700","MATCH","BYTE_MATCH"
"v1.0.18.1","graphite_ica_ch2_v1.0.18.1.tex",".tex","39fe04c3bf00cdf03edba46f65e300f2addd381c4595299e7da962ed6a476baa","39fe04c3bf00cdf03edba46f65e300f2addd381c4595299e7da962ed6a476baa","MATCH","BYTE_MATCH"
"v1.0.18.1","HANDOVER_v1.0.18.1.md",".md","dae9c451db45db0a968ec5172db20381acf53eaeaff378900e811ee7a8dc4d8a","dae9c451db45db0a968ec5172db20381acf53eaeaff378900e811ee7a8dc4d8a","MATCH","BYTE_MATCH"
"v1.0.18.1","plot_dqdv.py",".py","e64b81188120cea10812e59f4cc69296bceae3808df3a0280266a9dcb352c7d1","e64b81188120cea10812e59f4cc69296bceae3808df3a0280266a9dcb352c7d1","MATCH","BYTE_MATCH"
"v1.0.18.1","sample_test_v1018_1.py",".py","8e2891f53b3cf9ee0c691999b9c24b37c727beeecfc98d6472cc7f9642ff7e38","8e2891f53b3cf9ee0c691999b9c24b37c727beeecfc98d6472cc7f9642ff7e38","MATCH","BYTE_MATCH"
"v1.0.18.1","test_regression_graphite.py",".py","2a36d1fa1dd5ee857184581ed0ffdd2c7a63b03165f119f5a7f1bc782ad3f5f4","2a36d1fa1dd5ee857184581ed0ffdd2c7a63b03165f119f5a7f1bc782ad3f5f4","MATCH","BYTE_MATCH"
"v1.0.18.2","__pycache__/Anode_Fit_v1.0.18.2.cpython-312.pyc",".pyc",,"dfaa99180cdf36562f71d531728ab55c5ddb2f013d8783916b90d5db7d65a103","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","Anode_Fit_v1.0.18.2.py",".py","d11979540122aea8eb1c6b01053ea81916f2302ee427a87436bbfa8ea7b33da6","a5fbbb7dcd4bf1549810d4adeadc3e14d33b92311f65762931d4abd1171272f2","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.18.2","appendix_phase_separation.aux",".aux",,"444ab530cbf7bce559f3a02a147dda44bf0787dd24f8d56ebb3b6383fac790d7","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","appendix_phase_separation.log",".log",,"a3712599e769ade8f4eaea586cdb775219c8209d315f1b535e730ac590d64743","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","appendix_phase_separation.out",".out",,"835a1e6150b180bf8ecc75c614745a45ce687cbb6791bee2b73e6a03fcead4fb","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","appendix_phase_separation.pdf",".pdf","d89f8774b4011b1a86e3ee4ddc4f676bf08926d1ea51b39f850dd01aa0569542","44b8f3bd469ae8b13495c1c07936982a25dedfb7cb32a503364970a824131c0b","DIFF","BINARY_DIFF"
"v1.0.18.2","appendix_phase_separation.tex",".tex","b7e4d52244f7007dc4d8ff6b3db96559bc734b2b6d822a327878d37159bd22cd","b7e4d52244f7007dc4d8ff6b3db96559bc734b2b6d822a327878d37159bd22cd","MATCH","BYTE_MATCH"
"v1.0.18.2","demo_lco_heat.py",".py","4248aa7e93ffa082eb6267a88ef3b29fd2e82eed821dc5831b1c496ccf143cb9","4248aa7e93ffa082eb6267a88ef3b29fd2e82eed821dc5831b1c496ccf143cb9","MATCH","BYTE_MATCH"
"v1.0.18.2","figs/anode_fit_v1_0_14_dqdv.png",".png","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","MATCH","BYTE_MATCH"
"v1.0.18.2","figs/graph_suite_v1015.png",".png","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","MATCH","BYTE_MATCH"
"v1.0.18.2","figs/graph_suite_v1016.png",".png","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","MATCH","BYTE_MATCH"
"v1.0.18.2","figs/P4_lco_heat_validation.png",".png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","MATCH","BYTE_MATCH"
"v1.0.18.2","FITTING_GUIDE.md",".md","fec3f94209ec08f4e2601d957abafe74805c95d1b568afffe977ea3a41d893ec","fec3f94209ec08f4e2601d957abafe74805c95d1b568afffe977ea3a41d893ec","MATCH","BYTE_MATCH"
"v1.0.18.2","golden_graphite_ref.npz",".npz","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","MATCH","BYTE_MATCH"
"v1.0.18.2","graph_suite_v1018_2.py",".py","a9a769e74c78e9f9bba34ecbb8849f69ca6dcde73d37cfc2d9bf7206c9fc8769","a9a769e74c78e9f9bba34ecbb8849f69ca6dcde73d37cfc2d9bf7206c9fc8769","MATCH","BYTE_MATCH"
"v1.0.18.2","graphite_ica_ch1_v1.0.18.2.aux",".aux",,"67d592f3c0ef530fdd2bb981664f66cbf32da0f8a21a4174967dc043dd0ac019","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","graphite_ica_ch1_v1.0.18.2.log",".log",,"1ffefc442482c6ef216ce94a3b2fb837fed3adca92f5dfcc61d414d793584d1a","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","graphite_ica_ch1_v1.0.18.2.out",".out",,"02524e82417ffb8cc45b9de1970aa26dad0c408eb788a04771b0b7de5ad2652b","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","graphite_ica_ch1_v1.0.18.2.pdf",".pdf","6555965cf16db5a2dd79ad4d8a29765e1fc480a16b657bac136911234d276860","ed8b24a05fdf94291336ea00446a86707276394745622e2ab9286a73d5f43cdc","DIFF","BINARY_DIFF"
"v1.0.18.2","graphite_ica_ch1_v1.0.18.2.tex",".tex","28f4de71af0bd293de68a379a3acf247794a3a32d362a9d93b01172100e33cf9","28f4de71af0bd293de68a379a3acf247794a3a32d362a9d93b01172100e33cf9","MATCH","BYTE_MATCH"
"v1.0.18.2","graphite_ica_ch1_v1.0.18.2.toc",".toc",,"ef2506341c83682dfdc6ea7f6d8a9e7d66a21c9cbdbd8b6fba6caa0bcc16eb03","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","graphite_ica_ch2_v1.0.18.2.aux",".aux",,"679bf292e9d11c6a3fc33b8957a04627a37caf8cd151475b397768a564a8859f","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","graphite_ica_ch2_v1.0.18.2.log",".log",,"aa3be3feea2861d54fb8440c5a277b605b477aae2d5a53c1f0de7aae6f20b6c2","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","graphite_ica_ch2_v1.0.18.2.out",".out",,"c81e6b0a49314af5616f465c43c57330c62d13483c9755357c00f6ce99fb527e","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.18.2","graphite_ica_ch2_v1.0.18.2.pdf",".pdf","7c18e7d1b0f1369bc2ec25ef03aaa9abc73a01b9ceb0aa5475a3973d194792c6","7c18e7d1b0f1369bc2ec25ef03aaa9abc73a01b9ceb0aa5475a3973d194792c6","MATCH","BYTE_MATCH"
"v1.0.18.2","graphite_ica_ch2_v1.0.18.2.tex",".tex","ed548c8cef942b6b9cfb6a7f8f157aeb14684971370d204ab67ccc84d377473b","ed548c8cef942b6b9cfb6a7f8f157aeb14684971370d204ab67ccc84d377473b","MATCH","BYTE_MATCH"
"v1.0.18.2","HANDOVER_v1.0.18.2.md",".md","b481160faab8583c4acd72a422ae8ff29e06aa98f60fc4cfd89db3be938dd209","b481160faab8583c4acd72a422ae8ff29e06aa98f60fc4cfd89db3be938dd209","MATCH","BYTE_MATCH"
"v1.0.18.2","plot_dqdv.py",".py","51e9660d039920c89e506dd97c0bfb4c13f18d6627aaf7507f12c8de68f12cf1","51e9660d039920c89e506dd97c0bfb4c13f18d6627aaf7507f12c8de68f12cf1","MATCH","BYTE_MATCH"
"v1.0.18.2","ROADMAP_future_physics.md",".md","fedde051b920af1550e0408b744ca8daf98a01d058aab5341a930d9a9abdc39e","fedde051b920af1550e0408b744ca8daf98a01d058aab5341a930d9a9abdc39e","MATCH","BYTE_MATCH"
"v1.0.18.2","sample_test_v1018_2.png",".png","933ea09c0f9c6632bf63b08ee37feb54fd23ac03f20e43aa6d0fc62385417b4a","933ea09c0f9c6632bf63b08ee37feb54fd23ac03f20e43aa6d0fc62385417b4a","MATCH","BYTE_MATCH"
"v1.0.18.2","sample_test_v1018_2.py",".py","3161e96cf60b5af6e31588f5c186efb6bcb4de0c59bf01e102daee3615b22268","3161e96cf60b5af6e31588f5c186efb6bcb4de0c59bf01e102daee3615b22268","MATCH","BYTE_MATCH"
"v1.0.18.2","test_regression_graphite.py",".py","f55f64b135646dc2427b90e1debd2b908dbb2626ccc310016cc6742d433e8e87","f55f64b135646dc2427b90e1debd2b908dbb2626ccc310016cc6742d433e8e87","MATCH","BYTE_MATCH"
"v1.0.19","__pycache__/Anode_Fit_v1.0.18.2.cpython-312.pyc",".pyc",,"9a4f7877aa501bb440f55f60f6938042c6b93f1cc2bfb1e33bc0785aeecdd41d","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","__pycache__/Anode_Fit_v1.0.19.cpython-312.pyc",".pyc",,"f0abf0de05b6fd366b9e9b4a88e6fbe200e80b19e78950aeda2744bd089c0009","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","_sections/ch1_appA_signcheck.tex",".tex","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_appB_codemap.tex",".tex","fc9a1eda9bb1b1755acf0fa9a7041d975b509acf2f3ec0f3e2f3110980206d3d","fc9a1eda9bb1b1755acf0fa9a7041d975b509acf2f3ec0f3e2f3110980206d3d","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_bib.tex",".tex","5fc70a7a977e2dedbdf47485d7ff9161b6db4d38ce98e25cb47728e264ee5d0a","5fc70a7a977e2dedbdf47485d7ff9161b6db4d38ce98e25cb47728e264ee5d0a","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_preamble.tex",".tex","bc37f37ce1db7012412a8cc79ec4917e645dc57d7b4e1def2240e567007e7f12","bc37f37ce1db7012412a8cc79ec4917e645dc57d7b4e1def2240e567007e7f12","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec00_intro.tex",".tex","c8dd1b96788a2b59cf84ce7792920e3035db226a85e00cb4ef11eb6295ffb73e","c8dd1b96788a2b59cf84ce7792920e3035db226a85e00cb4ef11eb6295ffb73e","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec01_n0n1.tex",".tex","ef5c9b92d9619c565620392d82e8cd36d3d466423d5a4b3e41c5fc95572139af","ef5c9b92d9619c565620392d82e8cd36d3d466423d5a4b3e41c5fc95572139af","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec02a_part0.tex",".tex","b4eee0544eb030e53d73a2d61a039c6d218a491a8a744cc20e9660af3384f51c","b4eee0544eb030e53d73a2d61a039c6d218a491a8a744cc20e9660af3384f51c","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec02b_part0.tex",".tex","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","c048f7c404ca64bc9c52e715dc07bb183d63b4a93c1f2e7ba3e6e4e3eb9937b1","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec03_center.tex",".tex","0c70ac4cc30901269cbd8f533f6b226e595c5f5937e0a5fe7f1119d660b2ab0e","0c70ac4cc30901269cbd8f533f6b226e595c5f5937e0a5fe7f1119d660b2ab0e","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec04_hys.tex",".tex","687f0a6834e79e80b662f0f6051473b8b5b5a4d42a505b664db5e5e4722b8345","687f0a6834e79e80b662f0f6051473b8b5b5a4d42a505b664db5e5e4722b8345","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec05_width.tex",".tex","f786bd756990281529eb53554f16fbf3814a7f692c195611797c61eb9cfce6d2","f786bd756990281529eb53554f16fbf3814a7f692c195611797c61eb9cfce6d2","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec06_eqpeak.tex",".tex","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec07_broadening.tex",".tex","c33831aaeb85e9fa26c0f5c149d4ff67d9728b4124c0a69e6004f7dbffbfc57c","c33831aaeb85e9fa26c0f5c149d4ff67d9728b4124c0a69e6004f7dbffbfc57c","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec08_lag.tex",".tex","42e2860baec2349d37a79b27076625c2a973e132e16dd94608b24611ee48331f","42e2860baec2349d37a79b27076625c2a973e132e16dd94608b24611ee48331f","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec09_tail.tex",".tex","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec10_sum.tex",".tex","5a0575dd84e0b4f272439504094a9f6bc0d33f98f725bfb83b44aa0af8982356","5a0575dd84e0b4f272439504094a9f6bc0d33f98f725bfb83b44aa0af8982356","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec11_lcointro.tex",".tex","ffacd8cc68d88c36ebc8c3f0c200b9fbafabe3af7696a35bda3ff437a75c733f","ffacd8cc68d88c36ebc8c3f0c200b9fbafabe3af7696a35bda3ff437a75c733f","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec12_lcocenter.tex",".tex","2fbe66e85c6041887713853561473911b8795b1a85b9abe8d2bc0c6fbc5f923a","2fbe66e85c6041887713853561473911b8795b1a85b9abe8d2bc0c6fbc5f923a","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec13_lcohys.tex",".tex","2b8613a447fedfba04498ab257f491f6da08110b69e5f3455f2a1c1d4ffb549a","2b8613a447fedfba04498ab257f491f6da08110b69e5f3455f2a1c1d4ffb549a","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec14_lcodecomp.tex",".tex","db2f21b13a4d6ec440d76644c382dfc2e01f287fc765e699b4997e14b0cd9243","db2f21b13a4d6ec440d76644c382dfc2e01f287fc765e699b4997e14b0cd9243","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec15_lcoelec.tex",".tex","733408ebd3dd723fbbc2385512e7ab7c031f71f4dd5ec1b3f696cebb6b21a4bc","733408ebd3dd723fbbc2385512e7ab7c031f71f4dd5ec1b3f696cebb6b21a4bc","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec16_lcopeak.tex",".tex","03ccd44b7a0f7b1543ed14c26b4cff18065a7185f0627015be851b3e37a2ebed","03ccd44b7a0f7b1543ed14c26b4cff18065a7185f0627015be851b3e37a2ebed","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec17_msmr.tex",".tex","179820613afccc181bcfba02ec2ae6b45a4237d68a389f088906daba79ede849","179820613afccc181bcfba02ec2ae6b45a4237d68a389f088906daba79ede849","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch1_sec18_inputs.tex",".tex","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","e8b762409420960e04c2083816228836311291a3cd4c906fc659eeb591d782a2","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_appA_traps.tex",".tex","41ec139563a8107e652e28f16c0ad8db2509f9ebe0fec146df82dcc00921b8a5","41ec139563a8107e652e28f16c0ad8db2509f9ebe0fec146df82dcc00921b8a5","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_appB_codemap.tex",".tex","a0945e77d429eea82cc536bdeb8854d1ffdc669bd888fa8c554ed2124ca31f8e","a0945e77d429eea82cc536bdeb8854d1ffdc669bd888fa8c554ed2124ca31f8e","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_bib.tex",".tex","fa109044ed60e1f2829ca4ddc4a82a1f3a072476443f6c7673be208fc4a13860","fa109044ed60e1f2829ca4ddc4a82a1f3a072476443f6c7673be208fc4a13860","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_preamble.tex",".tex","eae24f5b1756ec37c9fc5d7b710c3a659e7398872a7d4205d6cb56b4b9d32ada","eae24f5b1756ec37c9fc5d7b710c3a659e7398872a7d4205d6cb56b4b9d32ada","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec00_intro.tex",".tex","2146e47a4a1210083e07d1d3ac369756b40e6f3f7ec8c482a19347850647976e","2146e47a4a1210083e07d1d3ac369756b40e6f3f7ec8c482a19347850647976e","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec01_partition.tex",".tex","58547ec60393c8205d4ae9b21dbdb3c5595c2b84e9fd705dad621bf772d3cdb8","58547ec60393c8205d4ae9b21dbdb3c5595c2b84e9fd705dad621bf772d3cdb8","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec02_config.tex",".tex","e36ca59de559fa3420b89c1253c57b470eac45260784c57e974a21054916882b","e36ca59de559fa3420b89c1253c57b470eac45260784c57e974a21054916882b","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec03_vibel.tex",".tex","d9bf755969fd6850b6e462997fdbbe25e6c67fbe9f2f5f01897681c4f529c184","d9bf755969fd6850b6e462997fdbbe25e6c67fbe9f2f5f01897681c4f529c184","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec04_einstein.tex",".tex","8ef9e5708b611903253053f5bd9d95850d35b58fdec0fdfca4156f282a0d8770","8ef9e5708b611903253053f5bd9d95850d35b58fdec0fdfca4156f282a0d8770","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec05_mixing.tex",".tex","bca15809360cf66116a845195fec30a968d160872b388dec5764ac094736b460","bca15809360cf66116a845195fec30a968d160872b388dec5764ac094736b460","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec06_limits.tex",".tex","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec07_revheat.tex",".tex","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","beb07e9d6e3182a38dbfad81cc3e3cb1ec1165a57f96415d9f6f2e416375d48a","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec08_synthesis.tex",".tex","9e73d1d5aab597386ea32afc281df8b9ec6fbcb1b1847a71126efdf6e804fac0","9e73d1d5aab597386ea32afc281df8b9ec6fbcb1b1847a71126efdf6e804fac0","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec09_method.tex",".tex","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","MATCH","BYTE_MATCH"
"v1.0.19","_sections/ch2_sec10_closing.tex",".tex","21ec0c5195a0ed01298e433c90d963d83b1d448baf1be15917f958dee36a7fa4","21ec0c5195a0ed01298e433c90d963d83b1d448baf1be15917f958dee36a7fa4","MATCH","BYTE_MATCH"
"v1.0.19","Anode_Fit_v1.0.19.py",".py","7de32d7bcd276687b2350b150559e00c1181dca953aba116760828b0bdff5193","0c0c39f7697769438628e4e6ef57ec817d29d7c91c23666a0b3d8c054a216821","DIFF","EOL_OR_ENCODING_ONLY"
"v1.0.19","appendix_phase_separation.aux",".aux",,"444ab530cbf7bce559f3a02a147dda44bf0787dd24f8d56ebb3b6383fac790d7","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","appendix_phase_separation.log",".log",,"cd732396e90ba7834132e8874ad0b8545d70a13aa48d13810ab1bb114ce6a156","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","appendix_phase_separation.out",".out",,"835a1e6150b180bf8ecc75c614745a45ce687cbb6791bee2b73e6a03fcead4fb","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","appendix_phase_separation.pdf",".pdf","f80fc6384947f78541247f15373ca10c91431f3df16ac278578f964b46bb76ca","f80fc6384947f78541247f15373ca10c91431f3df16ac278578f964b46bb76ca","MATCH","BYTE_MATCH"
"v1.0.19","appendix_phase_separation.tex",".tex","88e0df7227a553de4e2e458894af38397709feafa6a45923e0201534481b7b72","88e0df7227a553de4e2e458894af38397709feafa6a45923e0201534481b7b72","MATCH","BYTE_MATCH"
"v1.0.19","build_app_rp1_p1.log",".log",,"bf5a72188aaa163a640f9eadf7c2b806c601ef7930135c9266a57dc3d584bf62","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_app_rp1_p2.log",".log",,"bf5a72188aaa163a640f9eadf7c2b806c601ef7930135c9266a57dc3d584bf62","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1_p1.log",".log",,"23f9108c1008aad3b631fddc6d9b034dfc5716dc7cd8a7480c3749a2b0b77fe7","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1_p2.log",".log",,"8c5102a2461fe7b0d0ac2962376e0e47139be1b18ed6be817c6e0f131ec25e44","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1_p3.log",".log",,"8c5102a2461fe7b0d0ac2962376e0e47139be1b18ed6be817c6e0f131ec25e44","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1_rp1_p1.log",".log",,"37eeab8cd9f69a15ea895779d5481d0bcb39d6273dea76b07d8f0a39af3be402","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1_rp1_p2.log",".log",,"d0d654623724a50e41a1a68028dace86b474c5ca4bfdff60ddb9ad9e1d961192","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1_rp1_p3.log",".log",,"d0d654623724a50e41a1a68028dace86b474c5ca4bfdff60ddb9ad9e1d961192","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1_rp1b_p1.log",".log",,"e09d1bb2528eee4ecd0cd6e3c5d0d3bd7fc4ab6e3c1808fc694bf8809a6eba82","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1_rp1b_p2.log",".log",,"e09d1bb2528eee4ecd0cd6e3c5d0d3bd7fc4ab6e3c1808fc694bf8809a6eba82","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1_rp1b_p3.log",".log",,"e09d1bb2528eee4ecd0cd6e3c5d0d3bd7fc4ab6e3c1808fc694bf8809a6eba82","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch1.log",".log",,"69074204826f1d4a8d9f5f4878db22249111c2ae878d4277d66c097ba23c7924","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2_p1.log",".log",,"64e313ea5f57bd314b892a4e32f77290bc729b6984ed256628ea2921fc4492c1","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2_p2.log",".log",,"1a665225cb4e0ee30d4be38129bb6e99e6562253704920b070fed7437080430f","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2_p3.log",".log",,"1a665225cb4e0ee30d4be38129bb6e99e6562253704920b070fed7437080430f","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2_rp1_p1.log",".log",,"ee2f44c7e721b666e716bfb4ad197d1fecea9fab26de94cd83ff8cf605de702b","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2_rp1_p2.log",".log",,"b93ccc2a1205af772ac36eba629fc534f1c2c484fb1ce11c17797f549654b64d","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2_rp1_p3.log",".log",,"b93ccc2a1205af772ac36eba629fc534f1c2c484fb1ce11c17797f549654b64d","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2_rp1b_p1.log",".log",,"b93ccc2a1205af772ac36eba629fc534f1c2c484fb1ce11c17797f549654b64d","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2_rp1b_p2.log",".log",,"b93ccc2a1205af772ac36eba629fc534f1c2c484fb1ce11c17797f549654b64d","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2_rp1b_p3.log",".log",,"b93ccc2a1205af772ac36eba629fc534f1c2c484fb1ce11c17797f549654b64d","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","build_ch2.log",".log",,"25c9bad7cd5b5a2da0468ddee072c99cb554641d0ac6551ac59ea6b4184a9d94","LOCAL_ONLY","LOCAL_ONLY"
"v1.0.19","figs/anode_fit_v1_0_14_dqdv.png",".png","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","230aee2ffed476fb9b9e3a4c38b364c0321da65a15da680fb9250e7dfa44d9d8","MATCH","BYTE_MATCH"
"v1.0.19","figs/graph_suite_v1015.png",".png","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","5fff0ded45cd9ab4833ec85b5fae00916893832b4c56b032e4ba77990a279b8d","MATCH","BYTE_MATCH"
"v1.0.19","figs/graph_suite_v1016.png",".png","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","0367724d90a210c912881acb52e0bb1a5c016ecbc8a4ae55f3b2fc7ab1298167","MATCH","BYTE_MATCH"
"v1.0.19","figs/graph_suite_v1019.png",".png","75c12627b856fa035c686668ec7a785cbbcebe73b1cb67432c78c9248f69f1bc","75c12627b856fa035c686668ec7a785cbbcebe73b1cb67432c78c9248f69f1bc","MATCH","BYTE_MATCH"
"v1.0.19","figs/P4_lco_heat_validation.png",".png","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","d15438d592a549153c3c7726bc52ed4300c2ac1dc2ddf4ba3c69462cd1432b5c","MATCH","BYTE_MATCH"
"v1.0.19","fit_roundtrip_demo.py",".py","20d10cd37f466b7a8b88ee84375cf80e515f7a12a0a9fe66648230696794293f","20d10cd37f466b7a8b88ee84375cf80e515f7a12a0a9fe66648230696794293f","MATCH","BYTE_MATCH"
"v1.0.19","FITTING_GUIDE.md",".md","2f43e15747594403f54030d800a0179e7039384847a206a40d37a9f199b410be","2f43e15747594403f54030d800a0179e7039384847a206a40d37a9f199b410be","MATCH","BYTE_MATCH"
"v1.0.19","golden_graphite_ref.npz",".npz","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","MATCH","BYTE_MATCH"
