"path","bytes","sha256","extension","media_class","line_count","pdf_pages","initial_disposition","disposition_reason","assigned_worker","read_status","metadata_error"
"Claude/results/builds/v8/v8-06/v8-06.tex","84001","67fc352951f950642b11479d8f02b6ea3247fa3f66008e65632cd171477bd4fb",".tex","TEXT","1181","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-06/v8-06b.pdf","398918","140c13fc4139a02c7e3a535890c57594c7ff24522a64d8661f759b056880ddd1",".pdf","PDF","","21","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-06/v8-06b.tex","86044","4e82df78b7034986719558bd5c6cacfdb8ccd0e81f94d108d9536d2335d7da59",".tex","TEXT","1195","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/codex_task.txt","2984","7cb22e9ba0e5b0566b87a88dda183a7829cd0ef20e4fd9bd9493c11846021f1e",".txt","TEXT","50","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/NOTE.md","6053","8a310fff3eacfd2dc3b7f1c38233c333bf70796eaaa12c70a0c3f18b813ff2da",".md","TEXT","84","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/NOTEb.md","4318","ab8d936fd9c9a9d1e41b732fe6a812e12a1cac76a82de028f341fdfefa3ec3a9",".md","TEXT","38","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/REVIEW1.md","5382","34e0dcc5fde42230ecebb78adeffe5868eb75a723bd691d6d3d5b298f397f522",".md","TEXT","56","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/t.txt","3","dc51b8c96c2d745df3bd5590d990230a482fd247123599548e0632fdbf97fc22",".txt","TEXT","1","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/t2.txt","11","683376e290829b482c2655745caffa7a1dccfa10afaa62dac2b42dd6c68d0f83",".txt","TEXT","2","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/t3.txt","381","fd5ca7f7052181b877e4f0640ce5e7e39ffb2a19fb37bab70df7506a275f5f17",".txt","TEXT","9","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/t4.txt","16","34fd6281487a6e36f5d4c67e6516cd0f78fdb36e647c41a86d80230161aa8951",".txt","TEXT","1","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/v8-07.pdf","359019","ca645db381162706f1d7dcf8b1034d4835be39cf536b8d5be7e42ebf2d365dd0",".pdf","PDF","","20","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/v8-07.tex","73157","496408e91ce85fa04ef74b51e67d8de24634aa091963b295ca9e6b2f9d66526b",".tex","TEXT","1157","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/v8-07b.pdf","362808","dbb6ca5471b483b0ebaaf3635e75242bdc38adeb25d69c4031a38a2f75f9bdec",".pdf","PDF","","20","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-07/v8-07b.tex","74779","a6c4db77aa5c6eb44e2cd409ab71cc7528f0aedfe7c770e77d07a7f09c2d2931",".tex","TEXT","1181","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-08/NOTE.md","5981","8a9e1b3af5afc9958b1b9b5b93bac74e416e18562c67524403dcdace6a547723",".md","TEXT","78","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-08/NOTEb.md","3941","c9ab3fc2b22db2b8b964e50e0cc83126a21597870042d28a8dde41439a931855",".md","TEXT","61","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-08/REVIEW1.md","6723","7b8f5683bb6605c5f52addee7a0906a0f1a254bdae5b76c56ba0008c3abb6b2c",".md","TEXT","70","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-08/REVIEW2.md","6005","3f916030eb2a67823e3b6a8cb86874e56ef0966eb21ba6a47bdd5ffac7077af6",".md","TEXT","54","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-08/v8-08.pdf","370004","96f7302d8c1d01ede6475e2ca6e8512f6589116244493bc6c741bb66cd4cbaae",".pdf","PDF","","21","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-08/v8-08.tex","77535","bc1909857b9270d5c16426a02008b0f4a90627aa3162fa942780c08f11fdb79c",".tex","TEXT","1180","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-08/v8-08b.pdf","372516","1c9f1f1958b5139855d323f082f2c37a11364fb86e7c0d6746047f198e10dd38",".pdf","PDF","","21","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-08/v8-08b.tex","78594","c915b0f2fc07860df27b152a377462632ea008c4f8cc8a2a8ef4d0bbef16e54f",".tex","TEXT","1197","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-09/NOTE.md","7240","0d2268cb8edee106662ae740680858762e5e5e05e6a1ab01c54a3bfe3967c82f",".md","TEXT","107","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-09/NOTEb.md","2363","5173c7c255f8d08379e08fe17f87dbd863c09529abb1016b7ee834aa63419ba9",".md","TEXT","43","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-09/REVIEW1.md","6865","0c394d466a6ae079bbf5abd5c00e2773ff4e1cf027f6296e3ab1cf182449e575",".md","TEXT","84","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-09/REVIEW2.md","6522","0ccce5e9ec3af03e4bec01d6c81db1e8edaea23e737f812c20e6f56ba931f7fb",".md","TEXT","80","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-09/v8-09.pdf","366482","1f60275cc6650f9dece14fe6f1ef1bc589c336184d681babed05fbd34a1e12a2",".pdf","PDF","","20","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-09/v8-09.tex","74045","87a878ac978baae3fea2ca5bbfb16dc7b891bea1854160fe0665bde0197756d9",".tex","TEXT","1189","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-09/v8-09b.pdf","369790","59657472fb3ee2a4f8af5e8116518126a4d8b56f78d260018947f9ebd64ab8c8",".pdf","PDF","","21","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-09/v8-09b.tex","75270","1483364a89b0b1029d7287e4b652f4a10fea78c8227ceda0b4b3c362242ac427",".tex","TEXT","1205","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-10/REVIEW_A.md","11720","b2526abb4f73f95f28da7f22929821e882a91f9f55f75ced94ecf85b1aca7e58",".md","TEXT","114","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-10/REVIEW_B.md","6186","287b436d078a8e3156b60313c266bb150eae9d7a2159d42f47af4fa68a74ccad",".md","TEXT","53","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-10/v8-10.pdf","400405","b082fec051fd504335a2fa3db9df345183541b4af50d36d2109093be3e89ec70",".pdf","PDF","","21","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-10/v8-10.tex","87174","b882997228da9686329cd6f3c133f709a60f442a11e5200faaa0a90fbe42d3cd",".tex","TEXT","1204","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-11/ROUND_sign.md","7817","80f6930a6df538425463db57d380565942530d579eccd7e7a3f80197ad8dbcda",".md","TEXT","84","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-11/ROUND_usable.md","12281","445a802a2c79de9b669ce52596a8200d0b54d13e31ab7de983c56176f6ea59d5",".md","TEXT","102","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-11/ROUND_visual.md","6687","da35178341cb1bf97abd66adfbd05c5f21dad412b495f3d90eefe9e2c33a3889",".md","TEXT","89","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-11/v8-11.pdf","400758","e4fabb38b48a55360c08d7c71253a96d52944b20c2e5a17a006681bc52c62ae3",".pdf","PDF","","21","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v8/v8-11/v8-11.tex","87960","20589a0785893b4f358792d1a8fa23e21722a86b6142d15c80099dc1b2b7252d",".tex","TEXT","1208","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/review1/R3_distribution_transitions.md","10647","9b0fc1b903cd49f585402172aec4f1c3b89ab2f1308991a6923b59a19b412839",".md","TEXT","108","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/AUTHOR_BRIEF.md","5426","443638c475e3566cbae593e032f4917871b573333d89518c5347faa5b90a0e90",".md","TEXT","46","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/base_v8-11.pdf","387107","ed330200134e215418b2f5be33c7a7be488eff42a58d7d185cafc9d3418b51c0",".pdf","PDF","","20","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/base_v8-11.tex","87960","20589a0785893b4f358792d1a8fa23e21722a86b6142d15c80099dc1b2b7252d",".tex","TEXT","1208","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/BUILD_TRACKING.md","2014","9a9d17d20a6ec9bad9bea12de800b8f29605a72ba9b4ff9b597cfa652879f557",".md","TEXT","28","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/CHERRYPICK_PLAN.md","8241","a50d4ce745c5743264a3219346fd57bb7c6a1de0bdf533ac927f293b3f5f22fa",".md","TEXT","63","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/CODEX_BUILD_PROMPT.md","2828","0fb33ad22ff74768aa94e2db7ff94da5dc3d11c0effa4b3f7654c12c99078c2b",".md","TEXT","30","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/FIX_LIST_v911.md","1853","36d109532d1d81361e20c6c54727f62fa74e8e23f5e58e0b442e2e307d2eae3b",".md","TEXT","20","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/REVIEW_NOTES.md","2660","5379c863a97efd0605d2dd1e52038edd3410d0e271d8d472ba1410c2baeac604",".md","TEXT","18","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/REVIEW1_BRIEF.md","2098","450b2218c74b9c80decc92edc23698b164468050c3dfbbc6023057fc355432ae",".md","TEXT","21","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/review1/R1_electronic_entropy.md","8440","65ab6386a78e81043c9f781d60ba36b01f1a0e5e97c65f6fb884fea6551b6726",".md","TEXT","66","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/review1/R2_sign_convention.md","9418","713808cd6256ce10d70b78dfdf8374383c6828f07eb352de617b941daf546ad0",".md","TEXT","72","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/review1/R4_preservation_build.md","6654","96859c9fa6d625edd3c2f958ff3ca9f1b404d7440ab8c807725ff28f5dd88ed6",".md","TEXT","129","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/review1/R5_usable_citations.md","14006","3aa02067f4325301d6e69e88a9b2007f487561a81966f1733103464139158ff9",".md","TEXT","170","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/review2/A3_adversarial_build.md","9502","cbb782ff148217379c0f153cbb047860dedb11007027dce475fd242b33829ad5",".md","TEXT","155","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/review2/V1_sign_regression.md","10913","e13c7529e55c010eb43c7df40efcd7af27ab68f739600846939b51a81aef7f30",".md","TEXT","81","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/review2/V2_citations_master.md","15617","3d48d3184cd7c5677b8a6f87cfd08acb5900417de5b40892e836e021547c130f",".md","TEXT","267","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-00_spine/SUPPLEMENT_BRIEF.md","4374","d90b51ee4fb3479035f0e811ecc2fd763e628dfd5788fb2f6c37077be6da8462",".md","TEXT","39","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-01/v9-01.pdf","463483","0b194991fc7c24a3aeab36c82b775020770787c86ead0af43f8179ec206da5c5",".pdf","PDF","","27","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-01/v9-01.tex","115727","055daefd1d1170c9cdf7271f18fa8e027f9cca4b092225d538fd6c4e619ea2c6",".tex","TEXT","1486","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-02/v9-02.pdf","472285","9a9e27d3bd52134f68451c55f9fb6042fbcbfe060d3df81dc6744d52e3858bb5",".pdf","PDF","","27","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-02/v9-02.tex","113085","1a12ac10d443a1af49033f7c25ed8d6cc768b2861ec9579f6fbbba4652528b7c",".tex","TEXT","1539","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-03/v9-03.pdf","473113","b59b9d7d82d541626d0e8c870531aab6842c0004cf2d138a170e45a8dfc297f6",".pdf","PDF","","27","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-03/v9-03.tex","114207","ca0a0a53d00637fdcfd198c663906a10e2bf1e6769646c860dbe1572f8273979",".tex","TEXT","1555","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-04/v9-04.pdf","502042","582f607c9d40ed8aa68b1300e618b18f32055190fbbb711906df133bd1291d23",".pdf","PDF","","29","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-04/v9-04.tex","131324","3de5c5ce55f0ca775c2ec6e3738221058d5e8d93f42e3f152548f26592b25eea",".tex","TEXT","1662","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-05/v9-05.pdf","455658","d27dd86ae8a629e6c1416360c166c7026efb195772beec11d6275e43b68b5271",".pdf","PDF","","25","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-05/v9-05.tex","124069","b83f18564e72e6d4e71b7d41c4f5362fe2da9418e1432ec30b535a1444902d4c",".tex","TEXT","1574","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-06/v9-06.pdf","492752","72b0cecf53d980f58a033fccb12a2fc5538900fcfd1801a49bee59126b74cc48",".pdf","PDF","","29","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-06/v9-06.tex","126130","9cd990f0d3ec7530440502799cbb3263cd9e8b5a5b9da3dbaa4606385b423f54",".tex","TEXT","1578","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-07/v9-07.pdf","446547","98faa1205274a1aae84a91f1a12bacfe4bd5b153cb4223f440d6a2eda9db9194",".pdf","PDF","","26","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-07/v9-07.tex","105880","3750898dbd52e5ffe02d2af6a145625a5b4f3c22d1d7f9c9561c50a4bc06c0f2",".tex","TEXT","1456","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-08/v9-08.pdf","445185","1a9cb5ac9b4253cc2658d2dae7bc976ef2b4539b93fd5347498666b7e1d9fd0d",".pdf","PDF","","26","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-08/v9-08.tex","105620","61eda8406022d90cc64a2a8674d5b341d8750eb3983ff8b8ca9510380103f210",".tex","TEXT","1463","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-09/v9-09.pdf","445124","b44c1ee473af3ed54491731ca74145b0fc3b470b1ffe0eed6d7a91fa3db9f049",".pdf","PDF","","26","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-09/v9-09.tex","105227","bf06a61ca680a9ab27094dd05372143cd9a76f7b8c5e1dde8e1d6f7c9a85c8c5",".tex","TEXT","1458","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-10/review2/A1_adversarial_physics.md","8584","933f12793f67f07afb671c22aa94a0eca58d81958ddd920bb586af352bbc7e92",".md","TEXT","37","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-10/review2/A2_adversarial_signchain.md","10997","fb261051fe4b02212210f1be8e06b8160c882e0b6f3a5be5446aa5c2b34e19d5",".md","TEXT","117","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-10/v9-10.pdf","496621","2ea3a3e9b2a6039495e747e3387c026f9bb6b9a8535760628b65e98a80c42258",".pdf","PDF","","29","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-10/v9-10.tex","128950","aebb5ea5d3b2168033e025328d6a088e116e2b426959c8640e12248cc4cccada",".tex","TEXT","1608","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-11/v9-11.pdf","508317","467d5f8ca6cd27d075befb27ccb00386e336c16ee405e08fcf79dbc2bba6872a",".pdf","PDF","","30","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/builds/v9/v9-11/v9-11.tex","134078","c6e15c7b22e81f87ade8211d73376be730e7465ccca13085c6d9fd585d71649b",".tex","TEXT","1644","","DERIVATIVE_REVIEW_PENDING","Historical build tree; supersession and uniqueness must be established","D_derivative_old","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
"Claude/results/code/__pycache__/Anode_Fit_v1.0.10.cpython-312.pyc","36938","7ba09b58b2c36c7e9fdcb4545398804858b6562bd7f3835f89c69402aaa0923d",".pyc","BINARY_OR_MACHINE","","","REQUIRED_VISUAL_OR_MACHINE","Shared code/result evidence","H_latest_and_shared","MACHINE_INVENTORIED_NOT_SEMANTICALLY_READ",""
