"path","sha256","duplicate_group_size","initial_disposition","exact_duplicate_paths","exact_required_counterparts","has_required_counterpart"
"Claude/docs/v1.0.18.2/golden_graphite_ref.npz","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","6","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.15/golden_graphite_ref.npz | Claude/docs/v1.0.16/golden_graphite_ref.npz | Claude/docs/v1.0.17/golden_graphite_ref.npz | Claude/docs/v1.0.18.1/golden_graphite_ref.npz | Claude/docs/v1.0.19/golden_graphite_ref.npz","Claude/docs/v1.0.15/golden_graphite_ref.npz | Claude/docs/v1.0.16/golden_graphite_ref.npz | Claude/docs/v1.0.17/golden_graphite_ref.npz | Claude/docs/v1.0.18.1/golden_graphite_ref.npz | Claude/docs/v1.0.19/golden_graphite_ref.npz","True"
"Claude/docs/v1.0.19/golden_graphite_ref.npz","61b7f59b809417f46618039d1eecf5cc1aca9ed2d0202fcda7d909386c00d0c2","6","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.15/golden_graphite_ref.npz | Claude/docs/v1.0.16/golden_graphite_ref.npz | Claude/docs/v1.0.17/golden_graphite_ref.npz | Claude/docs/v1.0.18.1/golden_graphite_ref.npz | Claude/docs/v1.0.18.2/golden_graphite_ref.npz","Claude/docs/v1.0.15/golden_graphite_ref.npz | Claude/docs/v1.0.16/golden_graphite_ref.npz | Claude/docs/v1.0.17/golden_graphite_ref.npz | Claude/docs/v1.0.18.1/golden_graphite_ref.npz | Claude/docs/v1.0.18.2/golden_graphite_ref.npz","True"
"Claude/docs/v1.0.22/_sections/ch1_sec13_lcohys.tex","675ab1e3d1af817b7d1bc4a1f01bd3e557b6db893b784983016a0a77f00bb4c6","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec13_lcohys.tex","Claude/docs/v1.0.23/_sections/ch1_sec13_lcohys.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec13_lcohys.tex","675ab1e3d1af817b7d1bc4a1f01bd3e557b6db893b784983016a0a77f00bb4c6","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec13_lcohys.tex","Claude/docs/v1.0.22/_sections/ch1_sec13_lcohys.tex","True"
"Claude/docs/v1.0.22/_sections/ch2_sec08_synthesis.tex","68571989c488dd42d1fa0a6822d89f76e9c62946b35e52206a490e82e98b8528","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch2_sec08_synthesis.tex","Claude/docs/v1.0.23/_sections/ch2_sec08_synthesis.tex","True"
"Claude/docs/v1.0.23/_sections/ch2_sec08_synthesis.tex","68571989c488dd42d1fa0a6822d89f76e9c62946b35e52206a490e82e98b8528","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2_sec08_synthesis.tex","Claude/docs/v1.0.22/_sections/ch2_sec08_synthesis.tex","True"
"Claude/docs/v1.0.15/appendix_phase_separation.tex","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.16/appendix_phase_separation.tex","Claude/docs/v1.0.16/appendix_phase_separation.tex","True"
"Claude/docs/v1.0.16/appendix_phase_separation.tex","6aa941053d0ee7ea872b10a503cd19cde84980680eb4fc08a3cf14ae6af6f7f7","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.15/appendix_phase_separation.tex","Claude/docs/v1.0.15/appendix_phase_separation.tex","True"
"Claude/old/Ch1_v7/v7-11.tex","6cce50b53d5e4a4a99fc5b780f55bfe7ab2f7022c8d2736cfa1ce9eac268f3f7","2","DERIVATIVE_REVIEW_PENDING","Claude/results/builds/v7/v7-11/v7-11.tex","","False"
"Claude/results/builds/v7/v7-11/v7-11.tex","6cce50b53d5e4a4a99fc5b780f55bfe7ab2f7022c8d2736cfa1ce9eac268f3f7","2","DERIVATIVE_REVIEW_PENDING","Claude/old/Ch1_v7/v7-11.tex","","False"
"Claude/docs/v1.0.10/sample_test_v1010.py","6de921e191cf423a940da6f02ea00372a7221df7447104e950cd229f77f05a6b","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.11/sample_test_v1011.py","Claude/docs/v1.0.11/sample_test_v1011.py","True"
"Claude/docs/v1.0.11/sample_test_v1011.py","6de921e191cf423a940da6f02ea00372a7221df7447104e950cd229f77f05a6b","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.10/sample_test_v1010.py","Claude/docs/v1.0.10/sample_test_v1010.py","True"
"Claude/docs/v1.0.22/_sections/ch1_sec00_intro.tex","72195de51c844bfc37e9a0dc064cf60b8eafe35d51f90ec9b93a6665b04898cf","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec00_intro.tex","Claude/docs/v1.0.23/_sections/ch1_sec00_intro.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec00_intro.tex","72195de51c844bfc37e9a0dc064cf60b8eafe35d51f90ec9b93a6665b04898cf","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec00_intro.tex","Claude/docs/v1.0.22/_sections/ch1_sec00_intro.tex","True"
"Claude/docs/v1.0.19/_sections/ch2_sec09_method.tex","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch2_sec09_method.tex | Claude/docs/v1.0.21/_sections/ch2_sec09_method.tex","Claude/docs/v1.0.20/_sections/ch2_sec09_method.tex | Claude/docs/v1.0.21/_sections/ch2_sec09_method.tex","True"
"Claude/docs/v1.0.20/_sections/ch2_sec09_method.tex","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch2_sec09_method.tex | Claude/docs/v1.0.21/_sections/ch2_sec09_method.tex","Claude/docs/v1.0.19/_sections/ch2_sec09_method.tex | Claude/docs/v1.0.21/_sections/ch2_sec09_method.tex","True"
"Claude/docs/v1.0.21/_sections/ch2_sec09_method.tex","7354424f5453ea1ae24cc08a6b4fc5ebc6961993be610f6a58f89a166842edd8","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch2_sec09_method.tex | Claude/docs/v1.0.20/_sections/ch2_sec09_method.tex","Claude/docs/v1.0.19/_sections/ch2_sec09_method.tex | Claude/docs/v1.0.20/_sections/ch2_sec09_method.tex","True"
"Claude/docs/v1.0.20/results/tools_check_structure.py","7389bfce4c204e1d57801d84d43bb464c5bc918a9e9ad678f353f7880cd670b3","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/results/tools_check_structure.py","Claude/docs/v1.0.21/results/tools_check_structure.py","True"
"Claude/docs/v1.0.21/results/tools_check_structure.py","7389bfce4c204e1d57801d84d43bb464c5bc918a9e9ad678f353f7880cd670b3","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/results/tools_check_structure.py","Claude/docs/v1.0.20/results/tools_check_structure.py","True"
"Claude/docs/v1.0.19/figs/graph_suite_v1019.png","75c12627b856fa035c686668ec7a785cbbcebe73b1cb67432c78c9248f69f1bc","2","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.20/figs/graph_suite_v1019.png","Claude/docs/v1.0.20/figs/graph_suite_v1019.png","True"
"Claude/docs/v1.0.20/figs/graph_suite_v1019.png","75c12627b856fa035c686668ec7a785cbbcebe73b1cb67432c78c9248f69f1bc","2","REQUIRED_VISUAL_OR_MACHINE","Claude/docs/v1.0.19/figs/graph_suite_v1019.png","Claude/docs/v1.0.19/figs/graph_suite_v1019.png","True"
"Claude/docs/v1.0.19/_sections/ch2_sec06_limits.tex","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch2_sec06_limits.tex | Claude/docs/v1.0.21/_sections/ch2_sec06_limits.tex","Claude/docs/v1.0.20/_sections/ch2_sec06_limits.tex | Claude/docs/v1.0.21/_sections/ch2_sec06_limits.tex","True"
"Claude/docs/v1.0.20/_sections/ch2_sec06_limits.tex","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch2_sec06_limits.tex | Claude/docs/v1.0.21/_sections/ch2_sec06_limits.tex","Claude/docs/v1.0.19/_sections/ch2_sec06_limits.tex | Claude/docs/v1.0.21/_sections/ch2_sec06_limits.tex","True"
"Claude/docs/v1.0.21/_sections/ch2_sec06_limits.tex","7a0a99a2bea048049ffb3aba1c2dbc2cdf84974d4e5072c43070cb21e4980042","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch2_sec06_limits.tex | Claude/docs/v1.0.20/_sections/ch2_sec06_limits.tex","Claude/docs/v1.0.19/_sections/ch2_sec06_limits.tex | Claude/docs/v1.0.20/_sections/ch2_sec06_limits.tex","True"
"Claude/old/Ch2_v4/graphite_ica_ch2_v4.tex","7a8ed5f471b6748c9cee6736b5989ab3e12e4b520a41673b97bedadff6337c99","2","DERIVATIVE_REVIEW_PENDING","Claude/results/builds/ch2_v4/v4-11/v4-11.tex","","False"
"Claude/results/builds/ch2_v4/v4-11/v4-11.tex","7a8ed5f471b6748c9cee6736b5989ab3e12e4b520a41673b97bedadff6337c99","2","DERIVATIVE_REVIEW_PENDING","Claude/old/Ch2_v4/graphite_ica_ch2_v4.tex","","False"
"Claude/docs/v1.0.20/_sections/ch2_sec03_vibel.tex","7f1e4517a4f43af27eeeb502077621be3ddc6f205e03024b6f108f5bcfc08c49","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch2_sec03_vibel.tex","Claude/docs/v1.0.21/_sections/ch2_sec03_vibel.tex","True"
"Claude/docs/v1.0.21/_sections/ch2_sec03_vibel.tex","7f1e4517a4f43af27eeeb502077621be3ddc6f205e03024b6f108f5bcfc08c49","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch2_sec03_vibel.tex","Claude/docs/v1.0.20/_sections/ch2_sec03_vibel.tex","True"
"Claude/docs/v1.0.20/_sections/ch1_sec12_lcocenter.tex","7fd8be513e94cc6c29fa948efc543266bc7dcc3ddb6a7929cb4a8e36d95b2590","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch1_sec12_lcocenter.tex","Claude/docs/v1.0.21/_sections/ch1_sec12_lcocenter.tex","True"
"Claude/docs/v1.0.21/_sections/ch1_sec12_lcocenter.tex","7fd8be513e94cc6c29fa948efc543266bc7dcc3ddb6a7929cb4a8e36d95b2590","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch1_sec12_lcocenter.tex","Claude/docs/v1.0.20/_sections/ch1_sec12_lcocenter.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_sec09_tail.tex","7fed61f947f974c21f58361519ae9cc3511ac633c3869503243a70f9cf0eef49","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec09_tail.tex","Claude/docs/v1.0.23/_sections/ch1_sec09_tail.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec09_tail.tex","7fed61f947f974c21f58361519ae9cc3511ac633c3869503243a70f9cf0eef49","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec09_tail.tex","Claude/docs/v1.0.22/_sections/ch1_sec09_tail.tex","True"
"Claude/docs/v1.0.22/_sections/common_preamble_v1022.tex","7ffe86a911e2ed4bd59d9cf72f46d30a213299c307e265bf894f737b99f3ef82","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/common_preamble_v1023.tex","Claude/docs/v1.0.23/_sections/common_preamble_v1023.tex","True"
"Claude/docs/v1.0.23/_sections/common_preamble_v1023.tex","7ffe86a911e2ed4bd59d9cf72f46d30a213299c307e265bf894f737b99f3ef82","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/common_preamble_v1022.tex","Claude/docs/v1.0.22/_sections/common_preamble_v1022.tex","True"
"Claude/old/_archive/Archive_old/graphite_ica_chapter2_CLAUDE_criticalfix_5-29.tex","826dfd018852a5c0c33c2a47fe93bee09e1b1e3d262c84f3b7faeb7313eab6f1","2","DERIVATIVE_REVIEW_PENDING","Claude/old/_archive/Archive_old/graphite_ica_chapter2.tex","","False"
"Claude/old/_archive/Archive_old/graphite_ica_chapter2.tex","826dfd018852a5c0c33c2a47fe93bee09e1b1e3d262c84f3b7faeb7313eab6f1","2","DERIVATIVE_REVIEW_PENDING","Claude/old/_archive/Archive_old/graphite_ica_chapter2_CLAUDE_criticalfix_5-29.tex","","False"
"Claude/docs/v1.0.19/_sections/ch1_appA_signcheck.tex","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch1_appA_signcheck.tex | Claude/docs/v1.0.21/_sections/ch1_appA_signcheck.tex","Claude/docs/v1.0.20/_sections/ch1_appA_signcheck.tex | Claude/docs/v1.0.21/_sections/ch1_appA_signcheck.tex","True"
"Claude/docs/v1.0.20/_sections/ch1_appA_signcheck.tex","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch1_appA_signcheck.tex | Claude/docs/v1.0.21/_sections/ch1_appA_signcheck.tex","Claude/docs/v1.0.19/_sections/ch1_appA_signcheck.tex | Claude/docs/v1.0.21/_sections/ch1_appA_signcheck.tex","True"
"Claude/docs/v1.0.21/_sections/ch1_appA_signcheck.tex","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.19/_sections/ch1_appA_signcheck.tex | Claude/docs/v1.0.20/_sections/ch1_appA_signcheck.tex","Claude/docs/v1.0.19/_sections/ch1_appA_signcheck.tex | Claude/docs/v1.0.20/_sections/ch1_appA_signcheck.tex","True"
"Claude/docs/v1.0.22/_sections/ch2_appB_codemap.tex","847b4fb19080ed099c9c23c2454f6d2e370b1f1db7415d6d8bdbbb2625275092","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch2_appB_codemap.tex","Claude/docs/v1.0.23/_sections/ch2_appB_codemap.tex","True"
"Claude/docs/v1.0.23/_sections/ch2_appB_codemap.tex","847b4fb19080ed099c9c23c2454f6d2e370b1f1db7415d6d8bdbbb2625275092","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2_appB_codemap.tex","Claude/docs/v1.0.22/_sections/ch2_appB_codemap.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_sec16_lcopeak.tex","857e7f22280f5fa90d0e69117a2d1694149b0a2088cfd137454e5d1fbb24dfec","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec16_lcopeak.tex","Claude/docs/v1.0.23/_sections/ch1_sec16_lcopeak.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec16_lcopeak.tex","857e7f22280f5fa90d0e69117a2d1694149b0a2088cfd137454e5d1fbb24dfec","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec16_lcopeak.tex","Claude/docs/v1.0.22/_sections/ch1_sec16_lcopeak.tex","True"
"Claude/old/Archive_oldtrack/REVIEW_LEDGER_CH2_10ROUND_CLAUDE_rerun_5-29.md","86bc430a08a60814bab303f77f29849eafce7b83debbe6611f0681ffc85b50ad","2","DERIVATIVE_REVIEW_PENDING","Claude/old/Archive_oldtrack/REVIEW_LEDGER_CH2_10ROUND.md","","False"
"Claude/old/Archive_oldtrack/REVIEW_LEDGER_CH2_10ROUND.md","86bc430a08a60814bab303f77f29849eafce7b83debbe6611f0681ffc85b50ad","2","DERIVATIVE_REVIEW_PENDING","Claude/old/Archive_oldtrack/REVIEW_LEDGER_CH2_10ROUND_CLAUDE_rerun_5-29.md","","False"
"Claude/old/Ch1_v10/graphite_ica_ch1_v10.pdf","8740623953fb76e8f80c2358c9372427a32886ce1cb559b44de5fd7ef7f9b757","2","DERIVATIVE_REVIEW_PENDING","Claude/results/builds/ch1v10/v10-11/v10-11.pdf","","False"
"Claude/results/builds/ch1v10/v10-11/v10-11.pdf","8740623953fb76e8f80c2358c9372427a32886ce1cb559b44de5fd7ef7f9b757","2","DERIVATIVE_REVIEW_PENDING","Claude/old/Ch1_v10/graphite_ica_ch1_v10.pdf","","False"
"Claude/old/work/ch1_fit_roundtrip.py","8979e2678e6d4044dfbe8d4f14318bf31f5d7e7a7bf946b54006151a22957676","2","DERIVATIVE_REVIEW_PENDING","Claude/results/process/TBR_R17_roundtrip/ch1_fit_roundtrip.py","Claude/results/process/TBR_R17_roundtrip/ch1_fit_roundtrip.py","True"
"Claude/results/process/TBR_R17_roundtrip/ch1_fit_roundtrip.py","8979e2678e6d4044dfbe8d4f14318bf31f5d7e7a7bf946b54006151a22957676","2","REQUIRED_FULL_REVIEW","Claude/old/work/ch1_fit_roundtrip.py","","False"
"Claude/docs/v1.0.22/_sections/ch2_appA_traps.tex","8ad6625c9a4cd51fa09b7a1ee8490ae4b5b89d043578f0ed61e6376d5e3f1fe8","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch2_appA_traps.tex","Claude/docs/v1.0.23/_sections/ch2_appA_traps.tex","True"
"Claude/docs/v1.0.23/_sections/ch2_appA_traps.tex","8ad6625c9a4cd51fa09b7a1ee8490ae4b5b89d043578f0ed61e6376d5e3f1fe8","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2_appA_traps.tex","Claude/docs/v1.0.22/_sections/ch2_appA_traps.tex","True"
"Claude/docs/v1.0.10/test_regression_graphite.py","8aee1f5e82855614f3e5b32e531701a87f798d65b4b746fdbdb20e7f11d954f1","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.11/test_regression_graphite.py | Claude/docs/v1.0.12/test_regression_graphite.py","Claude/docs/v1.0.11/test_regression_graphite.py | Claude/docs/v1.0.12/test_regression_graphite.py","True"
"Claude/docs/v1.0.11/test_regression_graphite.py","8aee1f5e82855614f3e5b32e531701a87f798d65b4b746fdbdb20e7f11d954f1","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.10/test_regression_graphite.py | Claude/docs/v1.0.12/test_regression_graphite.py","Claude/docs/v1.0.10/test_regression_graphite.py | Claude/docs/v1.0.12/test_regression_graphite.py","True"
"Claude/docs/v1.0.12/test_regression_graphite.py","8aee1f5e82855614f3e5b32e531701a87f798d65b4b746fdbdb20e7f11d954f1","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.10/test_regression_graphite.py | Claude/docs/v1.0.11/test_regression_graphite.py","Claude/docs/v1.0.10/test_regression_graphite.py | Claude/docs/v1.0.11/test_regression_graphite.py","True"
"Claude/docs/v1.0.22/_sections/ch1_sec03_center.tex","8b5507cc6c0a41be68a68c3ffcd5693992f7d77444baaed24dfbf0d353597b78","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec03_center.tex","Claude/docs/v1.0.23/_sections/ch1_sec03_center.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec03_center.tex","8b5507cc6c0a41be68a68c3ffcd5693992f7d77444baaed24dfbf0d353597b78","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec03_center.tex","Claude/docs/v1.0.22/_sections/ch1_sec03_center.tex","True"
"Codex/results/graphite_ica_ch1_rebuilt_codex_v1.tex","8e70942be1787b76d1356b744ef4eab57b6554db6c6d39cdb31fa15062b08858","2","OUT_OF_SCOPE_WITH_REASON","Codex/results/PHASE_020_CLAUDE_REBUILT_REFERENCE_2026-06-01/graphite_ica_ch1_rebuilt.tex","","False"
"Codex/results/PHASE_020_CLAUDE_REBUILT_REFERENCE_2026-06-01/graphite_ica_ch1_rebuilt.tex","8e70942be1787b76d1356b744ef4eab57b6554db6c6d39cdb31fa15062b08858","2","OUT_OF_SCOPE_WITH_REASON","Codex/results/graphite_ica_ch1_rebuilt_codex_v1.tex","","False"
"Claude/docs/v1.0.22/_sections/ch3v22_notation.tex","95803bfd722fe0e744f19f9f2a24186deefca4a2e85ea5e2b36f67d75ac5f834","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch3v22_notation.tex","Claude/docs/v1.0.23/_sections/ch3v22_notation.tex","True"
"Claude/docs/v1.0.23/_sections/ch3v22_notation.tex","95803bfd722fe0e744f19f9f2a24186deefca4a2e85ea5e2b36f67d75ac5f834","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch3v22_notation.tex","Claude/docs/v1.0.22/_sections/ch3v22_notation.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_sec06_eqpeak.tex","98537969a8a86f323b312489ca33c2b8c6e4549392a8ad2ea7b23456d87f0726","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_sec06_eqpeak.tex","Claude/docs/v1.0.23/_sections/ch1_sec06_eqpeak.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_sec06_eqpeak.tex","98537969a8a86f323b312489ca33c2b8c6e4549392a8ad2ea7b23456d87f0726","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_sec06_eqpeak.tex","Claude/docs/v1.0.22/_sections/ch1_sec06_eqpeak.tex","True"
"Claude/docs/v1.0.20/_sections/ch2_sec02_config.tex","9953d91110a0ad6ebdb6a26ab886077deb9969ed6a2f0792bfb18d98158f1ea3","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch2_sec02_config.tex","Claude/docs/v1.0.21/_sections/ch2_sec02_config.tex","True"
"Claude/docs/v1.0.21/_sections/ch2_sec02_config.tex","9953d91110a0ad6ebdb6a26ab886077deb9969ed6a2f0792bfb18d98158f1ea3","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch2_sec02_config.tex","Claude/docs/v1.0.20/_sections/ch2_sec02_config.tex","True"
"Claude/docs/v1.0.22/_sections/ch3v22_sec01_map.tex","9cd0dd3a59e9ade09dd1f409bc8fbcef212c5badf4b9c13924f8ec7b14db34ea","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch3v22_sec01_map.tex","Claude/docs/v1.0.23/_sections/ch3v22_sec01_map.tex","True"
"Claude/docs/v1.0.23/_sections/ch3v22_sec01_map.tex","9cd0dd3a59e9ade09dd1f409bc8fbcef212c5badf4b9c13924f8ec7b14db34ea","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch3v22_sec01_map.tex","Claude/docs/v1.0.22/_sections/ch3v22_sec01_map.tex","True"
"Claude/docs/v1.0.22/_sections/ch1_appA_signcheck.tex","9f2e73c6bb7c791026c0a138f294e6140cdbaa6020f0579a2e3f8e9cc6e322c1","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch1_appA_signcheck.tex","Claude/docs/v1.0.23/_sections/ch1_appA_signcheck.tex","True"
"Claude/docs/v1.0.23/_sections/ch1_appA_signcheck.tex","9f2e73c6bb7c791026c0a138f294e6140cdbaa6020f0579a2e3f8e9cc6e322c1","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch1_appA_signcheck.tex","Claude/docs/v1.0.22/_sections/ch1_appA_signcheck.tex","True"
"Claude/docs/v1.0.16/FITTING_GUIDE.md","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.17/FITTING_GUIDE.md | Claude/docs/v1.0.18.1/FITTING_GUIDE.md","Claude/docs/v1.0.17/FITTING_GUIDE.md | Claude/docs/v1.0.18.1/FITTING_GUIDE.md","True"
"Claude/docs/v1.0.17/FITTING_GUIDE.md","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.16/FITTING_GUIDE.md | Claude/docs/v1.0.18.1/FITTING_GUIDE.md","Claude/docs/v1.0.16/FITTING_GUIDE.md | Claude/docs/v1.0.18.1/FITTING_GUIDE.md","True"
"Claude/docs/v1.0.18.1/FITTING_GUIDE.md","a099b62c3f60c151ccf6ade83d50c9fbdf394d047e1bce09d61610418739b823","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.16/FITTING_GUIDE.md | Claude/docs/v1.0.17/FITTING_GUIDE.md","Claude/docs/v1.0.16/FITTING_GUIDE.md | Claude/docs/v1.0.17/FITTING_GUIDE.md","True"
"Claude/docs/v1.0.22/results/tools_check_structure.py","a370dd49002013f60d5c351320ca6177d3d53f716b6d22761686e2156c9dc534","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/results/tools_check_structure.py","Claude/docs/v1.0.23/results/tools_check_structure.py","True"
"Claude/docs/v1.0.23/results/tools_check_structure.py","a370dd49002013f60d5c351320ca6177d3d53f716b6d22761686e2156c9dc534","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/results/tools_check_structure.py","Claude/docs/v1.0.22/results/tools_check_structure.py","True"
"Claude/docs/v1.0.22/_sections/ch2v22_sec00_intro.tex","a65e01f359da13fb1231cd48cb0fddbb7c244d7ecc47ccc3d968a600873bd53c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.23/_sections/ch2v22_sec00_intro.tex","Claude/docs/v1.0.23/_sections/ch2v22_sec00_intro.tex","True"
"Claude/docs/v1.0.23/_sections/ch2v22_sec00_intro.tex","a65e01f359da13fb1231cd48cb0fddbb7c244d7ecc47ccc3d968a600873bd53c","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2v22_sec00_intro.tex","Claude/docs/v1.0.22/_sections/ch2v22_sec00_intro.tex","True"
"Claude/docs/v1.0.20/_sections/ch1_sec07_broadening.tex","a6a2c1878cca157fa35666160ea03fd7188d11374bc6471b58413bb77ffd96fa","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch1_sec07_broadening.tex","Claude/docs/v1.0.21/_sections/ch1_sec07_broadening.tex","True"
"Claude/docs/v1.0.21/_sections/ch1_sec07_broadening.tex","a6a2c1878cca157fa35666160ea03fd7188d11374bc6471b58413bb77ffd96fa","2","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.20/_sections/ch1_sec07_broadening.tex","Claude/docs/v1.0.20/_sections/ch1_sec07_broadening.tex","True"
"Claude/docs/v1.0.21/_sections/ch2_preamble.tex","aa02d8b576217ceb99be5f669c324defc866ae1bf288282b96eb823ee9555a74","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.22/_sections/ch2_preamble.tex | Claude/docs/v1.0.23/_sections/ch2_preamble.tex","Claude/docs/v1.0.22/_sections/ch2_preamble.tex | Claude/docs/v1.0.23/_sections/ch2_preamble.tex","True"
"Claude/docs/v1.0.22/_sections/ch2_preamble.tex","aa02d8b576217ceb99be5f669c324defc866ae1bf288282b96eb823ee9555a74","3","REQUIRED_FULL_REVIEW","Claude/docs/v1.0.21/_sections/ch2_preamble.tex | Claude/docs/v1.0.23/_sections/ch2_preamble.tex","Claude/docs/v1.0.21/_sections/ch2_preamble.tex | Claude/docs/v1.0.23/_sections/ch2_preamble.tex","True"
